work_year,experience_level,experience_level_long,employment_type,job_title,salary_in_aud,employee_residence,remote_ratio,company_location_long,company_size
2022,SE,Senior-level,Full Time,Data Scientist,210000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,180000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,165000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,369000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,301500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,285000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,232500,US,0,United States,M
2022,SE,Senior-level,Full Time,ML Engineer,352500,US,100,United States,M
2022,SE,Senior-level,Full Time,ML Engineer,277500,US,100,United States,M
2022,SE,Senior-level,Full Time,Cloud Database Engineer,285000,US,100,United States,M
2022,SE,Senior-level,Full Time,Cloud Database Engineer,240000,US,100,United States,M
2022,EN,Entry-level,Full Time,Product Data Analyst,150000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,172500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,138525,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Scientist,101585,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,157500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,105000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,306750,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,213300,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,288000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,246000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,278850,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,193950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,112500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,262500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,251250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,159750,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,112500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,90000,US,100,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,276000,US,100,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,213000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,217500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,150000,US,0,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Software Engineer,15000,MA,50,Morocco,S
2022,MI,Mid-level,Full Time,Data Scientist,47693,IN,100,United States,M
2022,MI,Mid-level,Full Time,NLP Engineer,66548,PL,100,Poland,S
2022,SE,Senior-level,Full Time,Data Engineer,262500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,262500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,300000,US,0,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,217500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,138525,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,110820,GB,100,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Engineer,217500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,288000,US,100,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,246000,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,465000,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,358500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,217500,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,117000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,110319,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,55160,ES,0,Spain,M
2022,MI,Mid-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,180000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,285000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,53415,IN,50,India,L
2022,SE,Senior-level,Full Time,AI Scientist,187500,CO,100,Colombia,L
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,70920,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,56736,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Analyst,173901,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,122499,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,262500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,210000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Engineer,374250,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Engineer,224775,US,0,United States,M
2022,MI,Mid-level,Full Time,Analytics Engineer,183750,US,100,United States,M
2022,MI,Mid-level,Full Time,Analytics Engineer,150000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,374250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,224775,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,82500,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,72000,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Scientist,374250,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Scientist,224775,US,0,United States,M
2022,MI,Mid-level,Full Time,Computer Vision Engineer,88256,FR,100,France,S
2022,SE,Senior-level,Full Time,Data Engineer,285000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,190500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,156000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,274125,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,242250,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,153960,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,99150,US,100,United States,M
2022,SE,Senior-level,Full Time,Research Scientist,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Research Scientist,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,298200,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,183900,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,195000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,120000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,204000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,156000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,150000,US,100,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,240000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,324000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,216000,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Scientist,238500,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Scientist,195000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,173901,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,122499,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,322500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,369000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,301500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,280500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,229500,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,382500,MX,100,Mexico,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,277500,MX,100,Mexico,M
2022,MI,Mid-level,Full Time,Data Analyst,646451,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Analyst,83115,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,75648,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Analyst,59888,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Analyst,253500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,165900,US,0,United States,M
2022,EN,Entry-level,Full Time,BI Data Analyst,91407,DE,0,Germany,L
2022,SE,Senior-level,Full Time,BI Developer,210000,US,100,United States,M
2022,SE,Senior-level,Full Time,BI Developer,180000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,112500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,90000,US,100,United States,M
2022,SE,Senior-level,Full Time,3D Computer Vision Researcher,15000,CA,50,Albania,S
2022,EN,Entry-level,Full Time,Data Analyst,75000,US,50,United States,L
2022,MI,Mid-level,Full Time,MLOps Engineer,201000,US,100,United States,M
2022,MI,Mid-level,Full Time,MLOps Engineer,186000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,250050,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,178500,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Scientist,186351,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Scientist,111810,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,150000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,97500,US,100,United States,M
2021,MI,Mid-level,Full Time,Data Analyst,25356,IN,50,India,L
2022,EN,Entry-level,Full Time,AI Scientist,300000,CA,50,Canada,L
2022,EN,Entry-level,Full Time,Machine Learning Engineer,18000,AR,100,Argentina,L
2022,SE,Senior-level,Full Time,Data Engineer,330000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,219000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,102440,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,55160,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Specialist,165000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Specialist,105000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,75000,US,50,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,70920,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,56736,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Architect,285000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,192000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,122250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,259500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,165000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,288000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,173901,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,122499,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Principal Machine Learning Engineer,285000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,291000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,194100,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,301500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,133800,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,247500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,187500,US,0,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,345000,US,100,United States,M
2022,SE,Senior-level,Full Time,Applied Scientist,294000,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,195000,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,135000,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Researcher,225000,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Researcher,150000,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,345000,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,225000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,230400,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,160200,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Researcher,195000,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Researcher,150000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,324000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,216000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,270000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,180000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,240000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,288750,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,210000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,228750,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,97500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,82500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,268125,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,94560,FR,100,France,M
2022,MI,Mid-level,Full Time,Data Scientist,78800,FR,100,France,M
2022,MI,Mid-level,Full Time,Machine Learning Scientist,247500,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Scientist,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,187500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,157500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,105000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,305250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,228000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,296145,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,202140,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,180000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,295500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,148500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,330000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,243000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,165669,LT,0,Lithuania,M
2022,MI,Mid-level,Full Time,Data Engineer,118767,LT,0,Lithuania,M
2022,MI,Mid-level,Full Time,Data Science Consultant,105279,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Science Consultant,77574,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Architect,223560,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,170850,US,100,United States,M
2020,MI,Mid-level,Full Time,Business Data Analyst,142500,US,0,United States,M
2021,SE,Senior-level,Full Time,Data Analyst,172500,US,100,United States,S
2022,SE,Senior-level,Full Time,Data Analyst,256500,US,100,Australia,L
2022,EN,Entry-level,Full Time,Data Analytics Engineer,19500,AR,100,Argentina,S
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,117000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Specialist,165000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Specialist,105000,US,0,United States,M
2022,EN,Entry-level,Freelancer,Data Analytics Consultant,75000,BE,100,United States,S
2022,SE,Senior-level,Full Time,Data Scientist,278850,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,193950,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,345000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,231900,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,306750,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,213300,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,112500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,70920,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,56736,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,319500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,228000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,210000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,180000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,165000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,105000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Software Engineer,340800,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Machine Learning Software Engineer,252000,CA,100,Canada,M
2021,EN,Entry-level,Full Time,3D Computer Vision Researcher,30000,AS,0,American Samoa,M
2022,MI,Mid-level,Full Time,Data Scientist,96135,DE,0,Germany,M
2022,MI,Mid-level,Full Time,Data Scientist,91407,DE,0,Germany,M
2022,SE,Senior-level,Full Time,ML Engineer,364500,US,100,United States,M
2022,SE,Senior-level,Full Time,ML Engineer,274500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,262500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,195000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,135000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,247500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,186000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,267000,CA,0,Canada,M
2022,SE,Senior-level,Full Time,Data Engineer,198000,CA,0,Canada,M
2022,SE,Senior-level,Full Time,Data Engineer,450000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,253500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,165900,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,174000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,144000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,138525,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,105279,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,157500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,105000,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Researcher,157854,CA,50,Canada,L
2022,SE,Senior-level,Full Time,Data Engineer,291000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,194100,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,285000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,105000,US,0,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Engineer,284625,US,0,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Engineer,210375,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,240000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,163500,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Engineer,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Research Engineer,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,309000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,240000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,173360,FR,100,France,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,110319,FR,100,France,M
2022,EN,Entry-level,Full Time,Data Engineer,240000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,202500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,225000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,150000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,102440,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,63039,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,286800,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,286800,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,0,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Research Engineer,99288,DE,50,Germany,L
2022,EN,Entry-level,Full Time,3D Computer Vision Researcher,75000,US,100,Costa Rica,S
2022,SE,Senior-level,Full Time,Data Engineer,345000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,231900,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,142500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,210000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,253500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,165900,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,120000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,278850,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,193950,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,165000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analytics Manager,232500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analytics Manager,210000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,307500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,269250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,201000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,270000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,278850,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,193950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,262500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,217500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,352500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,262500,US,100,United States,M
2022,EN,Entry-level,Full Time,Data Science Consultant,40976,ES,50,Spain,L
2022,MI,Mid-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,135000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,102440,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,55160,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Engineer,217500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,172500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Specialist,247500,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Specialist,202500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,252600,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,157800,US,0,United States,M
2022,MI,Mid-level,Full Time,Deep Learning Engineer,129290,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Deep Learning Engineer,73880,GB,100,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Engineer,300000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,70920,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,56736,ES,0,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,298200,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,183900,US,0,United States,M
2022,EN,Entry-level,Freelancer,Machine Learning Engineer,150000,IR,100,"Iran, Islamic Republic of",M
2022,MI,Mid-level,Full Time,BI Data Analyst,157599,FR,50,France,M
